CNES;ESTABELECIMENTO;CÓDIGO DO PROCEDIMENTO PRINCIPAL NO SIGTAP;PROCEDIMENTO CIRÚRGICO (PRINCIPAL);COMPLEMENTO COM RECURSO FEDERAL DO PROCEDIMENTO PRINCIPAL (Percentual);GESTÃO DO SERVIÇO;CODIGO DA NATUREZA JURÍDICA;NATUREZA JURÍDICA;POSSUI CONTRATO COM A SECRETARIA DE SAÚDE ?;Identificação do Nome do Estabelecimento que não apareceu nesta planilha (coluna B);SQ (CODIGO Interno;UF;STATUS
2200457;ASSOCIACAO MARIO PENNA;407020241;FECHAMENTO DE ENTEROSTOMIA (QUALQUER SEGMENTO);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200882;MINAS GERAIS;APROVADO
2695324;HOSPITAL DA BALEIA;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200883;MINAS GERAIS;APROVADO
2695324;HOSPITAL DA BALEIA;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200884;MINAS GERAIS;APROVADO
2695324;HOSPITAL DA BALEIA;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200885;MINAS GERAIS;APROVADO
4034236;HOSPITAL UNIVERSITARIO CIENCIAS MEDICAS;407020179;ENTERECTOMIA;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200886;MINAS GERAIS;APROVADO
4034236;HOSPITAL UNIVERSITARIO CIENCIAS MEDICAS;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200887;MINAS GERAIS;APROVADO
7866801;HOSPITAL METROPOLITANO DOUTOR CELIO DE CASTRO HMDCC;407020357;PROCTOPLASTIA E PROCTORRAFIA POR VIA PERINEAL;1;MUNICIPAL;3077;SERVICO SOCIAL AUTONOMO;;;200888;MINAS GERAIS;APROVADO
2200457;ASSOCIACAO MARIO PENNA;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200889;MINAS GERAIS;APROVADO
27049;HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH;407030034;COLECISTECTOMIA VIDEOLAPAROSCOPICA;1;MUNICIPAL;2011;EMPRESA PUBLICA;;;200890;MINAS GERAIS;APROVADO
27049;HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH;407030247;TRATAMENTO CIRURGICO DE CISTOS PANCREATICOS;1;MUNICIPAL;2011;EMPRESA PUBLICA;;;200891;MINAS GERAIS;APROVADO
2695324;HOSPITAL DA BALEIA;407020357;PROCTOPLASTIA E PROCTORRAFIA POR VIA PERINEAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200892;MINAS GERAIS;APROVADO
4034236;HOSPITAL UNIVERSITARIO CIENCIAS MEDICAS;407010297;TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200893;MINAS GERAIS;APROVADO
7866801;HOSPITAL METROPOLITANO DOUTOR CELIO DE CASTRO HMDCC;407020349;PROCTOPEXIA ABDOMINAL POR PROCIDENCIA DO RETO;1;MUNICIPAL;3077;SERVICO SOCIAL AUTONOMO;;;200894;MINAS GERAIS;APROVADO
27049;HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH;407030026;COLECISTECTOMIA;1;MUNICIPAL;2011;EMPRESA PUBLICA;;;200895;MINAS GERAIS;APROVADO
2126494;HOSPITAL PUBLICO REGIONAL PREFEITO OSVALDO REZENDE FRANCO;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;1244;MUNICIPIO;;;200896;MINAS GERAIS;APROVADO
2126494;HOSPITAL PUBLICO REGIONAL PREFEITO OSVALDO REZENDE FRANCO;407020179;ENTERECTOMIA;1;MUNICIPAL;1244;MUNICIPIO;;;200897;MINAS GERAIS;APROVADO
2775972;SANTA CASA DE MISERICORDIA DE BOA ESPERANCA;407030034;COLECISTECTOMIA VIDEOLAPAROSCOPICA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200898;MINAS GERAIS;APROVADO
2775972;SANTA CASA DE MISERICORDIA DE BOA ESPERANCA;407030026;COLECISTECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200899;MINAS GERAIS;APROVADO
2775972;SANTA CASA DE MISERICORDIA DE BOA ESPERANCA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200900;MINAS GERAIS;APROVADO
2775972;SANTA CASA DE MISERICORDIA DE BOA ESPERANCA;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200901;MINAS GERAIS;APROVADO
2119471;HOSPITAL MUNICIPAL DE BOCAIUVA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;1244;MUNICIPIO;;;200902;MINAS GERAIS;APROVADO
2119471;HOSPITAL MUNICIPAL DE BOCAIUVA;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;1244;MUNICIPIO;;;200903;MINAS GERAIS;APROVADO
2119471;HOSPITAL MUNICIPAL DE BOCAIUVA;407020187;ENTEROANASTOMOSE (QUALQUER SEGMENTO);1;MUNICIPAL;1244;MUNICIPIO;;;200904;MINAS GERAIS;APROVADO
2119420;HOSPITAL MUNICIPAL SENHORA SANTANA;407030026;COLECISTECTOMIA;1;MUNICIPAL;1244;MUNICIPIO;;;200905;MINAS GERAIS;APROVADO
2119420;HOSPITAL MUNICIPAL SENHORA SANTANA;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;1244;MUNICIPIO;;;200906;MINAS GERAIS;APROVADO
2124289;HOSPITAL MUNICIPAL VALDEMAR DE ASSIS BARCELOS;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;1244;MUNICIPIO;;;200907;MINAS GERAIS;APROVADO
2124289;HOSPITAL MUNICIPAL VALDEMAR DE ASSIS BARCELOS;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;1244;MUNICIPIO;;;200908;MINAS GERAIS;APROVADO
2124289;HOSPITAL MUNICIPAL VALDEMAR DE ASSIS BARCELOS;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;1244;MUNICIPIO;;;200909;MINAS GERAIS;APROVADO
2124289;HOSPITAL MUNICIPAL VALDEMAR DE ASSIS BARCELOS;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;1244;MUNICIPIO;;;200910;MINAS GERAIS;APROVADO
2167379;ASSOCIACAO DO HOSPITAL SAO FRANCISCO;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200911;MINAS GERAIS;APROVADO
2117312;CAETE SANTA CASA DE CAETE;407030034;COLECISTECTOMIA VIDEOLAPAROSCOPICA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200912;MINAS GERAIS;APROVADO
2127725;IRMANDADE DA SANTA CASA DE MISERICORDIA DE CAMANDUCAIA;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200913;MINAS GERAIS;APROVADO
2127725;IRMANDADE DA SANTA CASA DE MISERICORDIA DE CAMANDUCAIA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200914;MINAS GERAIS;APROVADO
2127725;IRMANDADE DA SANTA CASA DE MISERICORDIA DE CAMANDUCAIA;407010211;GASTROSTOMIA;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200915;MINAS GERAIS;APROVADO
2128012;HOSPITAL ANA MOREIRA SALLES CAMBUI;407040080;HERNIOPLASTIA INCISIONAL;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200916;MINAS GERAIS;APROVADO
2794136;HOSPITAL GERAL DE CAMBUQUIRA;407040129;HERNIOPLASTIA UMBILICAL;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200917;MINAS GERAIS;APROVADO
2796384;HOSPITAL SAO VICENTE DE PAULA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200918;MINAS GERAIS;APROVADO
2796384;HOSPITAL SAO VICENTE DE PAULA;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200919;MINAS GERAIS;APROVADO
2796384;HOSPITAL SAO VICENTE DE PAULA;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200920;MINAS GERAIS;APROVADO
2796384;HOSPITAL SAO VICENTE DE PAULA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200921;MINAS GERAIS;APROVADO
2796384;HOSPITAL SAO VICENTE DE PAULA;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200922;MINAS GERAIS;APROVADO
2796384;HOSPITAL SAO VICENTE DE PAULA;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200923;MINAS GERAIS;APROVADO
2098407;HOSPITAL MUNICIPAL SANTANA DE CARANDAI;407030026;COLECISTECTOMIA;1;MUNICIPAL;1120;AUTARQUIA MUNICIPAL;;;200924;MINAS GERAIS;APROVADO
2764776;CASA DE CARIDADE DE CARANGOLA;407040080;HERNIOPLASTIA INCISIONAL;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200925;MINAS GERAIS;APROVADO
2764776;CASA DE CARIDADE DE CARANGOLA;407040129;HERNIOPLASTIA UMBILICAL;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200926;MINAS GERAIS;APROVADO
2118513;HOSPITAL NOSSA SENHORA AUXILIADORA;407010211;GASTROSTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200927;MINAS GERAIS;APROVADO
2761017;HOSPITAL NOSSA SENHORA DO CARMO;407020284;HEMORROIDECTOMIA;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200928;MINAS GERAIS;APROVADO
2760436;INSTITUTO SAO VICENTE DE PAULO;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200929;MINAS GERAIS;APROVADO
2760436;INSTITUTO SAO VICENTE DE PAULO;407020284;HEMORROIDECTOMIA;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200930;MINAS GERAIS;APROVADO
2102854;HOSPITAL JESUS MENINO;407040129;HERNIOPLASTIA UMBILICAL;1;ESTADUAL;1244;MUNICIPIO;;;200931;MINAS GERAIS;APROVADO
2194937;HOSPITAL MUNICIPAL DR DARCY JUAREZ ZABISKY;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;1244;MUNICIPIO;;;200932;MINAS GERAIS;APROVADO
2194937;HOSPITAL MUNICIPAL DR DARCY JUAREZ ZABISKY;407030026;COLECISTECTOMIA;1;MUNICIPAL;1244;MUNICIPIO;;;200933;MINAS GERAIS;APROVADO
2144204;SANTA CASA DE MISERICORDIA CLAUDIO;407040064;HERNIOPLASTIA EPIGASTRICA;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200934;MINAS GERAIS;APROVADO
5844843;FUNDACAO HOSPITALAR MUNICIPAL JOAO HENRIQUE;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;1155;FUNDACAO MUNICIPAL;;;200935;MINAS GERAIS;APROVADO
5844843;FUNDACAO HOSPITALAR MUNICIPAL JOAO HENRIQUE;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;1155;FUNDACAO MUNICIPAL;;;200936;MINAS GERAIS;APROVADO
2172259;HOSPITAL BOM JESUS;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200937;MINAS GERAIS;APROVADO
2172259;HOSPITAL BOM JESUS;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200938;MINAS GERAIS;APROVADO
2098326;HOSPITAL E MATERNIDADE SAO JOSE;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200939;MINAS GERAIS;APROVADO
2756676;HOSPITAL SAO CAMILO;407020179;ENTERECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200940;MINAS GERAIS;APROVADO
2191164;CMI JUVENTINA PAULA DE JESUS COMPLEXO HOSPITALAR;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;1244;MUNICIPIO;;;200941;MINAS GERAIS;APROVADO
2200473;HOSPITAL MUNICIPAL DE CONTAGEM COMPLEXO HOSPITALAR;407010297;TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO;1;MUNICIPAL;1244;MUNICIPIO;;;200942;MINAS GERAIS;APROVADO
2200473;HOSPITAL MUNICIPAL DE CONTAGEM COMPLEXO HOSPITALAR;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;1244;MUNICIPIO;;;200943;MINAS GERAIS;APROVADO
2205904;HOSPITAL MUNICIPAL SAO VICENTE DE PAULO;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;1244;MUNICIPIO;;;200944;MINAS GERAIS;APROVADO
7082886;HOSPITAL DR JOSE MARIA MORAIS;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;1244;MUNICIPIO;;;200945;MINAS GERAIS;APROVADO
7082886;HOSPITAL DR JOSE MARIA MORAIS;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;1244;MUNICIPIO;;;200946;MINAS GERAIS;APROVADO
7082886;HOSPITAL DR JOSE MARIA MORAIS;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;1244;MUNICIPIO;;;200947;MINAS GERAIS;APROVADO
2761254;HOSPITAL DR CANDIDO JUNQUEIRA;407030026;COLECISTECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200948;MINAS GERAIS;APROVADO
2178559;HOSPITAL SANTO ANTONIO;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200949;MINAS GERAIS;APROVADO
2178559;HOSPITAL SANTO ANTONIO;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200950;MINAS GERAIS;APROVADO
2148293;HOSPITAL IMACULADA CONCEICAO;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200951;MINAS GERAIS;APROVADO
2148293;HOSPITAL IMACULADA CONCEICAO;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200952;MINAS GERAIS;APROVADO
2148293;HOSPITAL IMACULADA CONCEICAO;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200953;MINAS GERAIS;APROVADO
2178559;HOSPITAL SANTO ANTONIO;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200954;MINAS GERAIS;APROVADO
2135132;SANTA CASA DE CARIDADE;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200955;MINAS GERAIS;APROVADO
2761203;HOSPITAL DE NOSSA SENHORA DA SAUDE;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200956;MINAS GERAIS;APROVADO
2135132;SANTA CASA DE CARIDADE;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200957;MINAS GERAIS;APROVADO
2761238;HOSPITAL DIVINENSE;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200958;MINAS GERAIS;APROVADO
2159252;HOSPITAL SAO JOAO DE DEUS;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200959;MINAS GERAIS;APROVADO
2159252;HOSPITAL SAO JOAO DE DEUS;407020179;ENTERECTOMIA;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200960;MINAS GERAIS;APROVADO
2761009;HOSPITAL NOSSA SENHORA DA PIEDADE;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200961;MINAS GERAIS;APROVADO
2117568;HOSPITAL CASSIANO CAMPOLINA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200962;MINAS GERAIS;APROVADO
2761467;HOSPITAL ANTONIO ALVES DA COSTA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200963;MINAS GERAIS;APROVADO
2105365;FUNDACAO HOSPITALAR DO MUNICIPIO DE ESPINOSA;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;1155;FUNDACAO MUNICIPAL;;;200964;MINAS GERAIS;APROVADO
2105365;FUNDACAO HOSPITALAR DO MUNICIPIO DE ESPINOSA;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;1155;FUNDACAO MUNICIPAL;;;200965;MINAS GERAIS;APROVADO
2108933;HOSPITAL MUNICIPAL DE ESTRELA DO INDAIA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;ESTADUAL;1155;FUNDACAO MUNICIPAL;;;200966;MINAS GERAIS;APROVADO
2139146;HOSPITAL DE FELISBURGO;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200967;MINAS GERAIS;APROVADO
2202883;HOSPITAL E MATERNIDADE DR AURELIANO BRANDAO;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200968;MINAS GERAIS;APROVADO
2118661;HOSPITAL BOM SAMARITANO;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200969;MINAS GERAIS;APROVADO
2118661;HOSPITAL BOM SAMARITANO;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200970;MINAS GERAIS;APROVADO
2118661;HOSPITAL BOM SAMARITANO;407020179;ENTERECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200971;MINAS GERAIS;APROVADO
2144530;HOSPITAL REGIONAL IMACULADA CONCEICAO;407010297;TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200972;MINAS GERAIS;APROVADO
2146479;SANTA CASA DE MISERICORDIA DE GUAPE;407020284;HEMORROIDECTOMIA;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200973;MINAS GERAIS;APROVADO
6892256;HOSPITAL E MATERNIDADE REGIONAL DE IBIRITE;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;1244;MUNICIPIO;;;200974;MINAS GERAIS;APROVADO
2205440;HOSPITAL MARCIO CUNHA;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200975;MINAS GERAIS;APROVADO
2218690;FSFX O S S HOSPITAL MUNICIPAL CARLOS CHAGAS;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200976;MINAS GERAIS;APROVADO
2218690;FSFX O S S HOSPITAL MUNICIPAL CARLOS CHAGAS;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200977;MINAS GERAIS;APROVADO
2218690;FSFX O S S HOSPITAL MUNICIPAL CARLOS CHAGAS;407010211;GASTROSTOMIA;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200978;MINAS GERAIS;APROVADO
2218690;FSFX O S S HOSPITAL MUNICIPAL CARLOS CHAGAS;407040110;HERNIOPLASTIA RECIDIVANTE;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200979;MINAS GERAIS;APROVADO
2142627;SANTA CASA DE ITAGUARA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200980;MINAS GERAIS;APROVADO
2142627;SANTA CASA DE ITAGUARA;407020284;HEMORROIDECTOMIA;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200981;MINAS GERAIS;APROVADO
2208857;AISI HOSPITAL DE CLINICAS DE ITAJUBA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200982;MINAS GERAIS;APROVADO
2135930;HOSPITAL MUNICIPAL GERALDO FERREIRA GANDRA;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;1244;MUNICIPIO;;;200983;MINAS GERAIS;APROVADO
2764792;CASA DE CARIDADE DE ITANHANDU;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200984;MINAS GERAIS;APROVADO
2764792;CASA DE CARIDADE DE ITANHANDU;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200985;MINAS GERAIS;APROVADO
2764792;CASA DE CARIDADE DE ITANHANDU;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200986;MINAS GERAIS;APROVADO
2139073;HOSPITAL VALE DO JEQUITINHONHA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200987;MINAS GERAIS;APROVADO
2139073;HOSPITAL VALE DO JEQUITINHONHA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200988;MINAS GERAIS;APROVADO
2139073;HOSPITAL VALE DO JEQUITINHONHA;407030026;COLECISTECTOMIA;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200989;MINAS GERAIS;APROVADO
2139073;HOSPITAL VALE DO JEQUITINHONHA;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200990;MINAS GERAIS;APROVADO
2143895;SANTA CASA DE ITAPECERICA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200991;MINAS GERAIS;APROVADO
2143895;SANTA CASA DE ITAPECERICA;407010211;GASTROSTOMIA;1;ESTADUAL;3999;ASSOCIACAO PRIVADA;;;200992;MINAS GERAIS;APROVADO
2105780;HOSPITAL MANOEL GONCALVES;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3069;FUNDACAO PRIVADA;;;200993;MINAS GERAIS;APROVADO
2208040;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA APARECIDA ITURAMA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;2062;SOCIEDADE EMPRESARIA LIMITADA;;;200994;MINAS GERAIS;APROVADO
2208040;CASA DE SAUDE E MATERNIDADE NOSSA SENHORA APARECIDA ITURAMA;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;2062;SOCIEDADE EMPRESARIA LIMITADA;;;200995;MINAS GERAIS;APROVADO
2120402;HOSPITAL BOM PASTOR;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200996;MINAS GERAIS;APROVADO
2120402;HOSPITAL BOM PASTOR;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200997;MINAS GERAIS;APROVADO
2120402;HOSPITAL BOM PASTOR;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200998;MINAS GERAIS;APROVADO
2205939;FUNDAJAN;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;200999;MINAS GERAIS;APROVADO
6920977;HOSPITAL REGIONAL DE JANAUBA;407030026;COLECISTECTOMIA;1;MUNICIPAL;1279;FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL;;;201000;MINAS GERAIS;APROVADO
6920977;HOSPITAL REGIONAL DE JANAUBA;407040110;HERNIOPLASTIA RECIDIVANTE;1;MUNICIPAL;1279;FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL;;;201001;MINAS GERAIS;APROVADO
6920977;HOSPITAL REGIONAL DE JANAUBA;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;1279;FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL;;;201002;MINAS GERAIS;APROVADO
6920977;HOSPITAL REGIONAL DE JANAUBA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;1279;FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL;;;201003;MINAS GERAIS;APROVADO
6920977;HOSPITAL REGIONAL DE JANAUBA;407040064;HERNIOPLASTIA EPIGASTRICA;1;MUNICIPAL;1279;FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL;;;201004;MINAS GERAIS;APROVADO
2205939;FUNDAJAN;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;201005;MINAS GERAIS;APROVADO
2204622;HOSPITAL MUNICIPAL DE JANUARIA;407040129;HERNIOPLASTIA UMBILICAL;1;MUNICIPAL;1244;MUNICIPIO;;;201006;MINAS GERAIS;APROVADO
2204622;HOSPITAL MUNICIPAL DE JANUARIA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;1244;MUNICIPIO;;;201007;MINAS GERAIS;APROVADO
2204622;HOSPITAL MUNICIPAL DE JANUARIA;407030026;COLECISTECTOMIA;1;MUNICIPAL;1244;MUNICIPIO;;;201008;MINAS GERAIS;APROVADO
2204622;HOSPITAL MUNICIPAL DE JANUARIA;407040080;HERNIOPLASTIA INCISIONAL;1;MUNICIPAL;1244;MUNICIPIO;;;201009;MINAS GERAIS;APROVADO
2120410;HOSPITAL SAO MIGUEL;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;201010;MINAS GERAIS;APROVADO
2120410;HOSPITAL SAO MIGUEL;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);1;MUNICIPAL;3999;ASSOCIACAO PRIVADA;;;201011;MINAS GERAIS;APROVADO
