CNES;ESTABELECIMENTO;CÓDIGO DO PROCEDIMENTO PRINCIPAL NO SIGTAP;PROCEDIMENTO CIRÚRGICO (PRINCIPAL);COMPLEMENTO COM RECURSO FEDERAL DO PROCEDIMENTO PRINCIPAL (Percentual);GESTÃO DO SERVIÇO;CODIGO DA NATUREZA JURÍDICA;NATUREZA JURÍDICA;POSSUI CONTRATO COM A SECRETARIA DE SAÚDE ?;Identificação do Nome do Estabelecimento que não apareceu nesta planilha (coluna B);SQ (CODIGO Interno;UF;STATUS
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010022;CISTECTOMIA PARCIAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202179;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010065;CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202180;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010090;CISTOSTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202181;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010170;INSTALACAO ENDOSCOPICA DE CATETER DUPLO J;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202182;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010200;NEFRECTOMIA PARCIAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202183;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010219;NEFRECTOMIA TOTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202184;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010227;NEFROLITOTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202185;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010235;NEFROLITOTOMIA PERCUTANEA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202186;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010391;RETIRADA PERCUTANEA DE CALCULO URETERAL C/ CATETER;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202187;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010430;TRATAMENTO CIRURGICO DE CISTOCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202188;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010499;TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA VIA ABDOMINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202189;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010561;URETEROLITOTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202190;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010570;URETEROPLASTIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202191;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409010596;URETEROLITOTRIPSIA TRANSURETEROSCÓPICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202192;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409020079;MEATOTOMIA SIMPLES;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202193;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409020176;URETROTOMIA INTERNA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202194;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409030023;PROSTATECTOMIA SUPRAPÚBICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202195;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409030040;RESSECCAO ENDOSCOPICA DE PROSTATA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202196;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040053;ESPERMATOCELECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202197;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040070;EXERESE DE CISTO DE EPIDIDIMO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202198;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040096;EXPLORACAO CIRURGICA DA BOLSA ESCROTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202199;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040134;ORQUIDOPEXIA UNILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202200;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040169;ORQUIECTOMIA UNILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202201;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040215;TRATAMENTO CIRURGICO DE HIDROCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202202;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040231;TRATAMENTO CIRURGICO DE VARICOCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202203;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409040240;VASECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202204;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409050075;PLASTICA TOTAL DO PENIS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202205;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409050083;POSTECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202206;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409050105;TRATAMENTO CIRURGICO DE ELEFANTIASE DO PENIS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202207;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060100;HISTERECTOMIA (POR VIA VAGINAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202208;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060119;HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202209;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060127;HISTERECTOMIA SUBTOTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202210;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060135;HISTERECTOMIA TOTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202211;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060186;LAQUEADURA TUBARIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202212;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060194;MIOMECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202213;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060216;OOFORECTOMIA / OOFOROPLASTIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202214;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409060232;SALPINGECTOMIA UNI / BILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202215;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070033;COLPOCLEISE (CIRURGIA DE LE FORT);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202216;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070041;COLPOPERINEOCLEISE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202217;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202218;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070068;COLPOPERINEOPLASTIA POSTERIOR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202219;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070084;COLPOPLASTIA ANTERIOR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202220;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070149;EXERESE DE CISTO VAGINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202221;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070254;TRATAMENTO CIRURGICO DE FISTULA VESICO-VAGINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202222;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;409070270;TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA POR VIA VAGINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202223;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;410010073;PLASTICA MAMARIA FEMININA NAO ESTETICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202224;MARANHÃO;APROVADO
2460262;HOSPITAL REGIONAL LAURA VASCONCELOS;410010111;SETORECTOMIA / QUADRANTECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202225;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;401020053;EXCISAO E SUTURA DE LESAO NA PELE C/ PLASTICA EM Z OU ROTACAO DE RETALHO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202226;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;401020070;EXERESE DE CISTO DERMOIDE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202227;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;401020088;EXERESE DE CISTO SACRO-COCCIGEO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202228;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;403020077;NEUROLISE NAO FUNCIONAL DE NERVOS PERIFERICOS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202229;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;403020107;TRANSPOSICAO DO NERVO CUBITAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202230;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;403020123;TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202231;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;404010318;RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202232;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407010211;GASTROSTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202233;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407010220;GASTROSTOMIA VIDEOLAPAROSCOPICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202234;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407020071;COLECTOMIA TOTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202235;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407020187;ENTEROANASTOMOSE (QUALQUER SEGMENTO);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202236;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407020268;FECHAMENTO DE FISTULA DE RETO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202237;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202238;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407020284;HEMORROIDECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202239;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407030026;COLECISTECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202240;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407030034;COLECISTECTOMIA VIDEOLAPAROSCOPICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202241;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407030166;HEPATOTOMIA E DRENAGEM DE ABSCESSO / CISTO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202242;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407030174;MARSUPIALIZACAO DE ABSCESSO / CISTO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202243;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407030190;PANCREATECTOMIA VIDEOLAPAROSCOPICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202244;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040064;HERNIOPLASTIA EPIGASTRICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202245;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040080;HERNIOPLASTIA INCISIONAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202246;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202247;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202248;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040110;HERNIOPLASTIA RECIDIVANTE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202249;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040129;HERNIOPLASTIA UMBILICAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202250;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040153;HERNIORRAFIA UMBILICAL VIDEOLAPAROSCOPICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202251;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040161;LAPAROTOMIA EXPLORADORA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202252;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;407040170;LAPAROTOMIA VIDEOLAPAROSCOPICA PARA DRENAGEM E/OU BIOPSIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202253;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;408060310;RESSECÇÃO SIMPLES DE TUMOR ÓSSEO / DE PARTES MOLES;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202254;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010022;CISTECTOMIA PARCIAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202255;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010065;CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202256;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010090;CISTOSTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202257;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010170;INSTALACAO ENDOSCOPICA DE CATETER DUPLO J;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202258;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010200;NEFRECTOMIA PARCIAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202259;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010219;NEFRECTOMIA TOTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202260;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010227;NEFROLITOTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202261;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010235;NEFROLITOTOMIA PERCUTANEA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202262;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010391;RETIRADA PERCUTANEA DE CALCULO URETERAL C/ CATETER;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202263;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010430;TRATAMENTO CIRURGICO DE CISTOCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202264;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010499;TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA VIA ABDOMINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202265;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010561;URETEROLITOTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202266;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010570;URETEROPLASTIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202267;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409010596;URETEROLITOTRIPSIA TRANSURETEROSCÓPICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202268;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409020079;MEATOTOMIA SIMPLES;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202269;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409020176;URETROTOMIA INTERNA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202270;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409030023;PROSTATECTOMIA SUPRAPÚBICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202271;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409030040;RESSECCAO ENDOSCOPICA DE PROSTATA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202272;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040053;ESPERMATOCELECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202273;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040070;EXERESE DE CISTO DE EPIDIDIMO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202274;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040096;EXPLORACAO CIRURGICA DA BOLSA ESCROTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202275;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040134;ORQUIDOPEXIA UNILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202276;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040169;ORQUIECTOMIA UNILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202277;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040215;TRATAMENTO CIRURGICO DE HIDROCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202278;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040231;TRATAMENTO CIRURGICO DE VARICOCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202279;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409040240;VASECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202280;MARANHÃO;APROVADO
2697661;HOSPITAL AQUILES LISBOA;409050075;PLASTICA TOTAL DO PENIS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;202281;MARANHÃO;APROVADO
